TaskID,TaskName,resource_type,SectionID,SectionName,OEM,Completed,Project_Name
1198700341645007,Lithia CJDR of Klamath Falls OEM Incentive,task,1199344102954868,Client Build,CDJRF,False,December National Incentives
1198735696084560,Lithia CJD of Grand Forks OEM Incentive,task,1199344102954868,Client Build,CDJRF,False,December National Incentives
1198844396035268,Lithia Chrysler Jeep of Reno OEM Incentive,task,1199344102954868,Client Build,CDJRF,False,December National Incentives
1198700344082171,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa OEM Incentive,task,1199344102954868,Client Build,CDJRF,False,December National Incentives
1198844394818678,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene OEM Incentive,task,1199344102954868,Client Build,CDJRF,False,December National Incentives
1198700342377768,CDJR of Calallen OEM Incentive,task,1199344102954868,Client Build,CDJRF,False,December National Incentives
1198700343719370,Honolulu Buick GMC Cadillac (Lithia) OEM Incentive,task,1199344102954868,Client Build,Buick GMC,False,December National Incentives
1198844395531441,Union Park BMW OEM Incentive,task,1199344102954868,Client Build,BMW,False,December National Incentives
1198844393521574,BMW Seattle OEM Incentive,task,1199344102954868,Client Build,BMW,False,December National Incentives
1198700340905477,BMW of the Hudson Valley OEM Incentive,task,1199344102954868,Client Build,BMW,False,December National Incentives
1198844393080412,BMW of Spokane OEM Incentive,task,1199344102954868,Client Build,BMW,False,December National Incentives
1198844395114539,BMW of Ramsey OEM Incentive,task,1199344102954868,Client Build,BMW,False,December National Incentives
1198735698573890,BMW of Freeport OEM Incentive,task,1199344102954868,Client Build,BMW,False,December National Incentives
1198700343132560,Bill Jacobs BMW OEM Incentive,task,1199344102954868,Client Build,BMW,False,December National Incentives
1198844394818650,Town Audi OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198735698349417,Jack Ingram Audi OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198735698277244,Hiley Audi Huntsville OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198844394500542,Fiore Audi OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198700341831431,DCH Millburn Audi OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198844394314771,Autohaus Lancaster Audi OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198700342414852,Audi Rocklin OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198844392235111,Audi Downtown LA OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198700341530824,Audi Danbury OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198844390694791,Audi Asheville OEM Incentive,task,1199344102954868,Client Build,Audi,False,December National Incentives
1198844393740361,Paragon Acura OEM Incentive,task,1199344102954868,Client Build,Acura,False,December National Incentives
1198735697353475,DCH Tustin Acura OEM Incentive,task,1199344102954868,Client Build,Acura,False,December National Incentives
1198735697327152,Acura of Honolulu (Lithia) OEM Incentive,task,1199344102954868,Client Build,Acura,False,December National Incentives
1198700630852089,BMW Roanoke National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198700630995234,Hennessey North Atlanta Porsche National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198700630377174,Tom Wood Porsche National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198844700847443,DCH Toyota of Oxnard National Lease,task,1199345369495641,V2 Asset Development,Toyota,False,December LeasePull - National
1198844700799457,Hiley Audi Huntsville National Lease,task,1199345369495641,V2 Asset Development,Audi,False,December LeasePull - National
1198844700771285,Hiley VW of Huntsville National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198844700329094,DCH Millburn Audi National Lease,task,1199345369495641,V2 Asset Development,Audi,False,December LeasePull - National
1198700627572952,Porsche Greensboro National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198700630773120,MINI of Des Moines National Lease,task,1199345369495641,V2 Asset Development,MINI,False,December LeasePull - National
1198735976475930,Hiley Mazda of Huntsville National Lease,task,1199345369495641,V2 Asset Development,Mazda,False,December LeasePull - National
1198844699768261,Nemer VW National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198735977284308,Jeff D'Ambrosio VW National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198735976880017,"Colonial VW Feasterville, PA National Lease",task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198700629337343,Glen Toyota National Lease,task,1199345369495641,V2 Asset Development,Toyota,False,December LeasePull - National
1198735977645061,Babylon Honda National Lease,task,1199345369495641,V2 Asset Development,Honda,False,December LeasePull - National
1198700630450441,"Colonial Subaru Feasterville, PA National Lease",task,1199345369495641,V2 Asset Development,Subaru,False,December LeasePull - National
1198735976453173,Audi Rocklin National Lease,task,1199345369495641,V2 Asset Development,Audi,False,December LeasePull - National
1198735976554217,Mercedes-Benz of Oakland National Lease,task,1199345369495641,V2 Asset Development,Mercedes,False,December LeasePull - National
1198844700067747,Miller Buick GMC National Lease,task,1199345369495641,V2 Asset Development,Buick GMC,False,December LeasePull - National
1198735977389841,Atlantic Honda National Lease,task,1199345369495641,V2 Asset Development,Honda,False,December LeasePull - National
1198735976767104,Oak Lawn VW National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198735977019468,Oak Lawn Mazda National Lease,task,1199345369495641,V2 Asset Development,Mazda,False,December LeasePull - National
1198735976172705,Porsche Hickory National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198700630187512,Porsche Fresno National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198844699997811,Porsche Atlanta Perimeter National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198844699960748,Mercedes-Benz of Los Angeles National Lease,task,1199345369495641,V2 Asset Development,Mercedes,False,December LeasePull - National
1198844699921031,Jack Ingram Porsche  National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198735977149029,Piazza Nissan (second half only) National Lease,task,1199345369495641,V2 Asset Development,Nissan,False,December LeasePull - National
1198735975716920,Piazza Acura (second half only) National Lease,task,1199345369495641,V2 Asset Development,Acura,False,December LeasePull - National
1198735976495055,Frema Mazda National Lease,task,1199345369495641,V2 Asset Development,Mazda,False,December LeasePull - National
1198735975978769,Porsche Beaverton National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198700628994083,BMW of Ramsey National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198735976660214,Porsche Nashua National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198735976717919,Mercedes-Benz of Monterey (Euromotors) - MBENZ National Lease,task,1199345369495641,V2 Asset Development,Mercedes,False,December LeasePull - National
1198844698862803,Brown-Daub Chevrolet National Lease,task,1199345369495641,V2 Asset Development,Chevrolet,False,December LeasePull - National
1198735976618157,Wasilla Chevy National Lease,task,1199345369495641,V2 Asset Development,Chevrolet,False,December LeasePull - National
1198844697907697,VW Santa Monica  National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198735976014042,Union Park BMW National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198735976163911,Toyota Santa Monica National Lease,task,1199345369495641,V2 Asset Development,Toyota,False,December LeasePull - National
1198700629254949,Town Audi National Lease,task,1199345369495641,V2 Asset Development,Audi,False,December LeasePull - National
1198735976453132,Subaru of Englewood National Lease,task,1199345369495641,V2 Asset Development,Subaru,False,December LeasePull - National
1198700628658528,Porsche South Bay National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198735975676464,Porsche Englewood National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198844697813550,Wyatt Johnson VW National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198700627906639,VW of Oak Lawn National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198700628040629,Lithia VW of Reno National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198700627632286,Lithia VW of Medford National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198844697535528,The Collection Jaguar National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198844697487691,Leith VW of Raleigh National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198844696729562,Leith VW of Cary National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198844697524929,Jack Ingram VW National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198700626735094,Dirito Bros Walnut Creek Volkswagen National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198844696885427,Route 4 CDJR Paramus National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198700627724570,Route 4 CDJR Englewood Cliffs National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198844697364139,Porsche Nashua National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198700627606973,Coastal Volkswagen National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198700627284228,Bill Jacobs VW National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,True,December LeasePull - National
1198735974697892,Archer Volkswagen National Lease,task,1199345369495641,V2 Asset Development,Volkswagen,False,December LeasePull - National
1198844697184097,Sansone Toyota National Lease,task,1199345369495641,V2 Asset Development,Toyota,True,December LeasePull - National
1198735974629467,MINI of Portland National Lease,task,1199345369495641,V2 Asset Development,MINI,False,December LeasePull - National
1198844697138851,Porsche Hennessy National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198700626950597,Porsche Downtown LA National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198700627299313,Mini of the Main Line National Lease,task,1199345369495641,V2 Asset Development,MINI,False,December LeasePull - National
1198700626526281,MINI of Ramsey National Lease,task,1199345369495641,V2 Asset Development,MINI,False,December LeasePull - National
1198700626928702,Lithia Nissan of Bend (Smolich Nissan) National Lease,task,1199345369495641,V2 Asset Development,Nissan,False,December LeasePull - National
1198700627211316,Sansone Mazda National Lease,task,1199345369495641,V2 Asset Development,Mazda,True,December LeasePull - National
1198700626338574,Oak Lawn Mazda National Lease,task,1199345369495641,V2 Asset Development,Mazda,False,December LeasePull - National
1198844694597846,Lithia CDJR of Bend (Smolich Motors) National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198735974251997,Lexus of Orange County National Lease,task,1199345369495641,V2 Asset Development,Lexus,False,December LeasePull - National
1198844695249776,Land Rover Troy National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198735974145070,Land Rover Southampton National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198844696605231,Land Rover Portland National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198700626504688,Land Rover Nashville National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198844696365490,Land Rover Manhattan National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198700626162869,Land Rover Las Vegas National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198700625000339,Land Rover Huntington National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198700626160725,Land Rover Solon National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198844695029796,Land Rover Glen Cove National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198844696238525,Land Rover Des Moines National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198735972594531,Haron Land Rover National Lease,task,1199345369495641,V2 Asset Development,Land Rover,False,December LeasePull - National
1198700624979174,Stevinson Imports Jaguar National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198844696044746,Jaguar Portland National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198735973422291,Jaguar Nashville National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198700625981343,Jaguar Las Vegas National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198700626375678,Jaguar Huntington National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198844695274412,Jaguar Glen Cove National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198735972441998,Jaguar Des Moines National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198735973383801,Jaguar Cincinnati National Lease,task,1199345369495641,V2 Asset Development,Jaguar,False,December LeasePull - National
1198844694208791,Sansone Hyundai National Lease,task,1199345369495641,V2 Asset Development,Hyundai,True,December LeasePull - National
1198844695584404,Jack Ingram Porsche National Lease,task,1199345369495641,V2 Asset Development,Porsche,False,December LeasePull - National
1198844694931329,Lithia Chevrolet of Redding National Lease,task,1199345369495641,V2 Asset Development,Chevrolet,False,December LeasePull - National
1198700626049475,Chevrolet of Wasilla (Lithia) National Lease,task,1199345369495641,V2 Asset Development,Chevrolet,False,December LeasePull - National
1198700624103588,Camp Chevrolet Cadillac National Lease,task,1199345369495641,V2 Asset Development,Chevrolet,False,December LeasePull - National
1198735971988518,Lithia CDJR of Twin Falls National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198844695584385,CDJR of Pocatello (Lithia) National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198735972737995,CDJRF of Morgantown National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198844695274319,Lithia CJDR of Klamath Falls National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198844695106475,Lithia CJD of Grand Forks National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198700625845896,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene National Lease,task,1199345369495641,V2 Asset Development,CDJRF,False,December LeasePull - National
1198735972739332,Union Park BMW National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198700625344778,BMW Seattle National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198735972575320,BMW of Peabody National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198844695221096,BMW of Darien National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198735972565191,BMW of Spokane National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198700625606276,BMW of Freeport National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198700625124402,Bill Jacobs BMW National Lease,task,1199345369495641,V2 Asset Development,BMW,False,December LeasePull - National
1198844693720923,Hiley Audi Huntsville National Lease,task,1199345369495641,V2 Asset Development,Audi,False,December LeasePull - National
1198844694391829,Audi Rocklin National Lease,task,1199345369495641,V2 Asset Development,Audi,False,December LeasePull - National
1198700402477386,Colonial Subaru Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198700400397775,Porsche Hennessy Dealer Lease,task,1199345482066505,V2 Asset Development,Porsche,False,December LeasePull - Dealer
1198700401519351,Oak Lawn Mazda Dealer Lease,task,1199345482066505,V2 Asset Development,Mazda,False,December LeasePull - Dealer
1198700400980061,Land Rover Cincinatti Dealer Lease,task,1199345482066505,V2 Asset Development,Land Rover,False,December LeasePull - Dealer
1198844458200116,Jaguar Cincinnati Dealer Lease,task,1199345482066505,V2 Asset Development,Jaguar,False,December LeasePull - Dealer
1198700400522929,Beyer Ford Dealer Lease,task,1199345482066505,V2 Asset Development,Ford,False,December LeasePull - Dealer
1198735754624951,Chevrolet of Wasilla (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Chevrolet,False,December LeasePull - Dealer
1198700401906397,Beyer CDJR Dealer Lease,task,1199345482066505,V2 Asset Development,CDJRF,False,December LeasePull - Dealer
1198844455048096,Wallace VW of Bristol Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198735754114401,VW of Downtown Chicago Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198735755017985,Volkswagen of Moon Township (Day Apollo Volkswagen) Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198735754991267,Three County VW Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198844455379334,Subaru of South Hills Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198700399427021,Subaru of Morgantown (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198735755086631,Subaru of Moon Township Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198735755014794,Honolulu Volkswagen Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198844454860677,Sansone Nissan Dealer Lease,task,1199345482066505,V2 Asset Development,Nissan,False,December LeasePull - Dealer
1198700401117321,Colonial VW Feasterville PA Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198844456557943,Ray Laks Honda Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198735754641812,Ray Laks Acura of Buffalo Dealer Lease,task,1199345482066505,V2 Asset Development,Acura,False,December LeasePull - Dealer
1198735754624848,Porsche Littleton Dealer Lease,task,1199345482066505,V2 Asset Development,Porsche,False,December LeasePull - Dealer
1198700400057636,Bill Jacobs VW Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,True,December LeasePull - Dealer
1198735754497708,Archer Volkswagen Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198735750855580,Toyota of Bennington Dealer Lease,task,1199345482066505,V2 Asset Development,Toyota,False,December LeasePull - Dealer
1198735752603003,Lithia Toyota of Springfield Dealer Lease,task,1199345482066505,V2 Asset Development,Toyota,False,December LeasePull - Dealer
1198844456400400,Subaru of Spokane (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198844456337996,Liberty Subaru Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198844456246353,MINI of Portland Dealer Lease,task,1199345482066505,V2 Asset Development,MINI,False,December LeasePull - Dealer
1198735751641887,Colonial Subaru Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198700400137676,Porsche Hickory Dealer Lease,task,1199345482066505,V2 Asset Development,Porsche,False,December LeasePull - Dealer
1198700399784887,Porsche Hennessy Dealer Lease,task,1199345482066505,V2 Asset Development,Porsche,False,December LeasePull - Dealer
1198700398404965,Mercedes-Benz of Beaverton Dealer Lease,task,1199345482066505,V2 Asset Development,Mercedes,False,December LeasePull - Dealer
1198735753696558,Carbone Nissan Dealer Lease,task,1199345482066505,V2 Asset Development,Nissan,False,December LeasePull - Dealer
1198735753322328,Lithia Subaru of Oregon City Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198700399176570,Lithia Honda Medford Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198735753475574,Mercedes-Benz of Massapequa Dealer Lease,task,1199345482066505,V2 Asset Development,Mercedes,False,December LeasePull - Dealer
1198735753386311,Oak Lawn Mazda Dealer Lease,task,1199345482066505,V2 Asset Development,Mazda,False,December LeasePull - Dealer
1198735753202148,Land Rover Cincinatti Dealer Lease,task,1199345482066505,V2 Asset Development,Land Rover,False,December LeasePull - Dealer
1198735753274139,Liberty Kia Dealer Lease,task,1199345482066505,V2 Asset Development,Kia,False,December LeasePull - Dealer
1198844455184382,Stevinson Imports Jaguar Dealer Lease,task,1199345482066505,V2 Asset Development,Jaguar,False,December LeasePull - Dealer
1198844455141742,Jeff D'Ambrosio VW Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198735753014744,Jaguar Huntington Dealer Lease,task,1199345482066505,V2 Asset Development,Jaguar,False,December LeasePull - Dealer
1198844454007359,Jaguar Glen Cove Dealer Lease,task,1199345482066505,V2 Asset Development,Jaguar,False,December LeasePull - Dealer
1198700398346694,Jaguar Cincinnati Dealer Lease,task,1199345482066505,V2 Asset Development,Jaguar,False,December LeasePull - Dealer
1198735751161440,Lithia Hyundai of Anchorage Dealer Lease,task,1199345482066505,V2 Asset Development,Hyundai,False,December LeasePull - Dealer
1198735752722550,Liberty Hyundai Dealer Lease,task,1199345482066505,V2 Asset Development,Hyundai,False,December LeasePull - Dealer
1198735752650455,Bennington Hyundai Dealer Lease,task,1199345482066505,V2 Asset Development,Hyundai,False,December LeasePull - Dealer
1198844454505026,White Plains Honda Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198844454127309,Paragon Honda Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198844451566295,Island Honda (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198700398206420,Honda of Salem Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198700396314576,Honda of Great Falls (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198700397298261,DCH Honda of Temecula Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198844453708167,Bennington Honda Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198844453289005,Lithia Ford/Lincoln of Grand Forks Dealer Lease,task,1199345482066505,V2 Asset Development,Ford,False,December LeasePull - Dealer
1198700397977539,Wyatt Johnson Ford Dealer Lease,task,1199345482066505,V2 Asset Development,Ford,False,December LeasePull - Dealer
1198700396275655,Fiore Volkswagen Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198844452624768,Fiore Toyota Dealer Lease,task,1199345482066505,V2 Asset Development,Toyota,False,December LeasePull - Dealer
1198844452647716,Honolulu Ford Dealer Lease,task,1199345482066505,V2 Asset Development,Ford,False,December LeasePull - Dealer
1198735751597663,Fairway VW Dealer Lease,task,1199345482066505,V2 Asset Development,Volkswagen,False,December LeasePull - Dealer
1198844451920503,Carbone Ford of Bennington Dealer Lease,task,1199345482066505,V2 Asset Development,Ford,False,December LeasePull - Dealer
1198700392992103,Beyer Ford Dealer Lease,task,1199345482066505,V2 Asset Development,Ford,False,December LeasePull - Dealer
1198844450064714,Baierl Ford Dealer Lease,task,1199345482066505,V2 Asset Development,Ford,False,December LeasePull - Dealer
1198844450921555,Chevrolet of Wasilla (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Chevrolet,False,December LeasePull - Dealer
1198735749000172,Chevrolet of Twin Falls Dealer Lease,task,1199345482066505,V2 Asset Development,Chevrolet,False,December LeasePull - Dealer
1198735751027592,CDJR of Pocatello (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,CDJRF,False,December LeasePull - Dealer
1198844452624738,CDJRF of Morgantown Dealer Lease,task,1199345482066505,V2 Asset Development,CDJRF,False,December LeasePull - Dealer
1198735750885227,Beyer CDJR Dealer Lease,task,1199345482066505,V2 Asset Development,CDJRF,False,December LeasePull - Dealer
1198844451834305,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene Dealer Lease,task,1199345482066505,V2 Asset Development,CDJRF,False,December LeasePull - Dealer
1198735747416520,Honolulu Buick GMC Cadillac (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Buick GMC,False,December LeasePull - Dealer
1198844449596379,BMW of the Hudson Valley Dealer Lease,task,1199345482066505,V2 Asset Development,BMW,False,December LeasePull - Dealer
1198700396487928,BMW of Spokane Dealer Lease,task,1199345482066505,V2 Asset Development,BMW,False,December LeasePull - Dealer
1198844452056238,BMW of Ramsey Dealer Lease,task,1199345482066505,V2 Asset Development,BMW,False,December LeasePull - Dealer
1198700395246690,Baierl Subaru Dealer Lease,task,1199345482066505,V2 Asset Development,Subaru,False,December LeasePull - Dealer
1198735749811287,Baierl Honda Dealer Lease,task,1199345482066505,V2 Asset Development,Honda,False,December LeasePull - Dealer
1198735744202030,Baierl Chevrolet (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Chevrolet,False,December LeasePull - Dealer
1198700396043022,Baierl Acura Dealer Lease,task,1199345482066505,V2 Asset Development,Acura,False,December LeasePull - Dealer
1198844451563951,Fiore Audi Dealer Lease,task,1199345482066505,V2 Asset Development,Audi,False,December LeasePull - Dealer
1198844450107916,DCH Millburn Audi Dealer Lease,task,1199345482066505,V2 Asset Development,Audi,False,December LeasePull - Dealer
1198844451362663,Audi Downtown LA Dealer Lease,task,1199345482066505,V2 Asset Development,Audi,False,December LeasePull - Dealer
1198700393499891,Paragon Acura Dealer Lease,task,1199345482066505,V2 Asset Development,Acura,False,December LeasePull - Dealer
1198700395739623,DCH Tustin Acura Dealer Lease,task,1199345482066505,V2 Asset Development,Acura,False,December LeasePull - Dealer
1198735747975563,Acura of Honolulu (Lithia) Dealer Lease,task,1199345482066505,V2 Asset Development,Acura,False,December LeasePull - Dealer
